נבדק ואושר,סוג נכס,מהות עסקה,מקור,"ת""ח",חלקה,גוש,תאריך עסקה,עיר,רחוב,מספר,כניסה,דירה,מחיר מוצהר,מחיר מוערך,שטח ברוטו,שטח נטו,מגרש,חדרים,מחיר למר,מחיר לחדר,גלריה,מרפסת,קומה,קומות,דירות בבנין,מעלית,חניה,מחסן,גג,חצר,שנת בניה,זכויות בניה,אחוזי בניה,תפקוד הבנין,מהות הזכות,תפקוד היחידה  ,שומה חלקים,
לא,דירת מגורים,דירה בבית קומות,רשות,0,448,6146,31/03/2015,תל אביב -יפו,מחל,60,,0,1630001    ,1630001    ,93,0,0,4,17527    ,407500    ,0,,9,10,40,,0,0,0,0,2000,,,מגורים,חכירה מאחר 1 שנה,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,9,52,6885,31/03/2015,תל אביב -יפו,עמיחי יהודה,1,,0,3279720    ,3279720    ,0,101,0,4,32472    ,819930    ,0,,3,6,0,,0,0,0,0,2015,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,12,52,6885,31/03/2015,תל אביב -יפו,למדן,999,,0,3309720    ,3309720    ,0,100,0,4,33097    ,827430    ,0,,3,6,0,,0,0,0,0,2016,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,1,7,7080,30/03/2015,תל אביב -יפו,אבן שושן אברהם,10,,,1050000    ,1050000    ,31,31,,2,33871    ,525000    ,,,0,4,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,6,289,6130,30/03/2015,תל אביב -יפו,דרך ההגנה,130,,,1300000    ,1300000    ,72,72,,3.5,18056    ,371429    ,,,1,12,72,,,,,,1972,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,6,114,7024,30/03/2015,תל אביב -יפו,פסטלוצי,36,,,1670000    ,1670000    ,85,,,3,19647    ,556667    ,,,1,3,,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,7,6,7016,30/03/2015,תל אביב -יפו,אוארבך,12,,,3750000    ,3750000    ,87,87,,3,43103    ,1250000    ,,,4,5,,,,,,,2014,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,0,11,6920,30/03/2015,תל אביב -יפו,קלישר,23,,0,2999999    ,2999999    ,74,0,0,2,40541    ,1500000    ,0,,0,3,18,,0,0,0,60,2014,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,0,449,6146,30/03/2015,תל אביב -יפו,שד ששת הימים,35,,0,1240000    ,1240000    ,60,60,0,3,20667    ,413333    ,0,,1,8,0,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,0,61,7242,30/03/2015,תל אביב -יפו,בר לב חיים,168,,0,1099999    ,1099999    ,75,75,0,3,14667    ,366666    ,0,,3,4,0,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,9,41,7436,30/03/2015,תל אביב -יפו,בר אילן,5,,0,7250000    ,7250000    ,140,0,0,4,51786    ,1812500    ,0,,5,6,0,,0,0,58,0,2015,,,מגורים,בעלות,דירת גג )פנטהאוז(,1,
לא,דירת מגורים,דירה בבית קומות,רשות,7,42,7436,30/03/2015,תל אביב -יפו,בר אילן,7,,0,11300001    ,11300001    ,200,0,0,5,56500    ,2260000    ,0,,6,6,0,,0,0,71,0,2013,,,מגורים,בעלות,דירת גג )פנטהאוז(,1,
לא,דירת מגורים,דירה בבית קומות,רשות,8,15,7011,30/03/2015,תל אביב -יפו,רזיאל,2,,,1564999    ,1564999    ,,125,,5,12520    ,313000    ,,,2,6,35,,,,,,2014,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,254,406,7093,30/03/2015,תל אביב -יפו,תוצרת הארץ,1,,,3060000    ,3060000    ,110,,,4,27818    ,765000    ,,,25,34,,,,,,,1999,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,16,474,6632,30/03/2015,תל אביב -יפו,שניצר שמואל,1,,,4700000    ,4700000    ,115,,,5,40870    ,940000    ,,,5,7,24,,,,,,2012,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,5,1032,6212,30/03/2015,תל אביב -יפו,מרים החשמונאית,9,,,2680000    ,2680000    ,66,66,,3,40606    ,893333    ,,,1,3,22,,,,,,1950,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,2,175,6332,30/03/2015,תל אביב -יפו,סביון,1,,0,4050000    ,4050000    ,0,128,0,5,31641    ,810000    ,0,,0,5,0,,0,0,0,0,2015,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,5,349,6624,30/03/2015,תל אביב -יפו,ויסבורג,13,,0,3274999    ,3274999    ,111,0,0,5,29504    ,655000    ,0,,2,2,4,,0,0,0,0,1975,,,מגורים,בעלות,דירת גג )פנטהאוז(,1,
לא,דירת מגורים,דירה בבית קומות,רשות,5,1032,6212,30/03/2015,תל אביב -יפו,מרים החשמונאית,9,,0,2680000    ,2680000    ,66,66,0,3,40606    ,893333    ,0,,1,3,22,,0,0,0,0,1950,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,0,83,6948,30/03/2015,תל אביב -יפו,שיבת ציון,3,,0,1950000    ,1950000    ,0,70,0,3,27857    ,650000    ,0,,4,7,0,,0,0,0,0,2015,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,6,289,6130,30/03/2015,תל אביב -יפו,דרך ההגנה,130,,0,1300000    ,1300000    ,72,72,0,3.5,18056    ,371429    ,0,,1,12,72,,0,0,0,0,1972,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,3,120,6631,30/03/2015,תל אביב -יפו,חכים אליהו,11,,0,3400002    ,3400002    ,105,0,0,4,32381    ,850001    ,0,,1,9,31,,0,0,0,0,1997,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,0,185,7000,30/03/2015,תל אביב -יפו,חריף אייזיק,54,,0,1200000    ,1200000    ,76,76,0,3,15789    ,400000    ,0,,3,4,8,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,30,60,7075,30/03/2015,תל אביב -יפו,סהרון,18,,0,730001    ,730001    ,39,38,0,2,19211    ,365001    ,0,,2,4,0,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,5,349,6624,30/03/2015,תל אביב -יפו,ויסבורג,13,,,3274999    ,3274999    ,111,,,5,29504    ,655000    ,,,2,2,4,,,,,,1975,,,מגורים,בעלות,דירת גג )פנטהאוז(,1,
לא,דירת מגורים,דירה בבית קומות,רשות,51,300,6615,30/03/2015,תל אביב -יפו,שבתאי,31,24,,3199999    ,3199999    ,138,,,5,23188    ,640000    ,,,8,8,24,,1,,,,1999,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,7,274,6217,30/03/2015,תל אביב -יפו,רמברנדט,11,,,3800001    ,3800001    ,87,,,3,43678    ,1266667    ,,,1,2,,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,3,120,6631,30/03/2015,תל אביב -יפו,חכים אליהו,11,,,3400002    ,3400002    ,105,,,4,32381    ,850001    ,,,1,9,31,,,,,,1997,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,1,1,7089,29/03/2015,תל אביב -יפו,עזה,5,,,1500000    ,1500000    ,68,,,3,22059    ,500000    ,,,1,4,,,,,,,1960,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,121,92,7107,29/03/2015,תל אביב -יפו,טברסקי,13,,,4950003    ,4950003    ,,126,,5,39286    ,990001    ,,,12,14,,,,,,,2015,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,6,47,6992,29/03/2015,תל אביב -יפו,צונץ,3,,,1190000    ,1190000    ,72,72,,3.5,16528    ,340000    ,,,2,8,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,10,16,7098,29/03/2015,תל אביב -יפו,לה גארדיה,30,,,24201    ,24201    ,57,57,,2,425    ,12101    ,,,2,3,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,12,20,7098,29/03/2015,תל אביב -יפו,לה גארדיה,38,,,24420    ,24420    ,60,60,,3,407    ,8140    ,,,0,3,,,,,,,1955,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,1,134,7047,29/03/2015,תל אביב -יפו,שד חבד,35,,,2000000    ,2000000    ,130,,,4,15385    ,500000    ,,,0,1,,,,,,,1997,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,64,301,6615,29/03/2015,תל אביב -יפו,תבין אלי,6,,,2915000    ,2915000    ,118,,,5,24703    ,583000    ,,,2,7,18,,2,,,,2001,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,57,311,6615,29/03/2015,תל אביב -יפו,קול משה,13,,,2350000    ,2350000    ,96,96,,4,24479    ,587500    ,,,2,4,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,92,7,6770,29/03/2015,תל אביב -יפו,רדינג,16,,,2405000    ,2405000    ,64,64,,3.5,37578    ,687143    ,,,2,3,24,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,0,119,6929,29/03/2015,תל אביב -יפו,שלוש,33,,,6000000    ,6000000    ,150,,,5,40000    ,1200000    ,,,0,1,4,,,,,,1995,,,מגורים,בעלות,קוטג' טורי,1,
לא,דירת מגורים,דירה בבית קומות,רשות,1,134,7047,29/03/2015,תל אביב -יפו,שד חבד,35,,0,2000000    ,2000000    ,130,0,0,4,15385    ,500000    ,0,,0,1,0,,0,0,0,0,1997,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,1,1,7089,29/03/2015,תל אביב -יפו,עזה,5,,0,1500000    ,1500000    ,68,0,0,3,22059    ,500000    ,0,,1,4,0,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,23,827,6628,29/03/2015,תל אביב -יפו,משמר הגבול,17,,0,3770000    ,3770000    ,123,85,0,5,44353    ,754000    ,0,,6,8,30,,0,0,0,0,1973,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,12,4,6933,29/03/2015,תל אביב -יפו,העבודה,4,,0,1700000    ,1700000    ,51,0,0,2,33333    ,850000    ,0,,3,5,0,,0,0,0,0,1999,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,4,10,7441,29/03/2015,תל אביב -יפו,שינקין,69,,0,3500000    ,3500000    ,69,68,0,3,51471    ,1166667    ,0,,2,4,0,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,10,439,6212,29/03/2015,תל אביב -יפו,אלכסנדר ינאי,13,,,2150000    ,2150000    ,56,,,2,38393    ,1075000    ,,,3,3,,,,,,,1946,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,38,233,7110,29/03/2015,תל אביב -יפו,בנימיני,3,,,33945    ,33945    ,62,62,,3,548    ,11315    ,,,2,8,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,2,168,7110,29/03/2015,תל אביב -יפו,זימן יוסף,4,,,2370000    ,2370000    ,75,75,,3,31600    ,790000    ,,,1,4,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,89,233,7110,29/03/2015,תל אביב -יפו,בנימיני,5,,,33640    ,33640    ,78,78,,3,431    ,11213    ,,,7,8,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,0,14,6973,29/03/2015,תל אביב -יפו,ראבד,16,,,1197000    ,1197000    ,100,,,3,11970    ,399000    ,,,1,2,,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,1,182,7000,29/03/2015,תל אביב -יפו,טולוז,7,,0,1393000    ,1393000    ,0,97,0,3,14361    ,464333    ,0,,1,8,0,,0,0,0,0,2016,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,13,184,7000,29/03/2015,תל אביב -יפו,טולקובסקי,13,,0,1512720    ,1512720    ,0,93,0,4,16266    ,378180    ,0,,6,8,0,,0,0,0,0,2016,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,12,184,7000,29/03/2015,תל אביב -יפו,טולקובסקי,8,,0,1460180    ,1460180    ,0,90,0,4,16224    ,365045    ,0,,6,8,0,,0,0,0,0,2016,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,14,182,7000,29/03/2015,תל אביב -יפו,טולקובסקי,7,,0,1091183    ,1091183    ,0,62,0,2,17600    ,545592    ,0,,7,8,0,,0,0,0,0,2015,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,15,184,7000,29/03/2015,תל אביב -יפו,טולקובסקי,10,,0,1070925    ,1070925    ,0,65,0,2,16476    ,535463    ,0,,7,8,0,,0,0,0,0,2016,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,112,185,7000,29/03/2015,תל אביב -יפו,טולקובסקי,6,,0,1650000    ,1650000    ,0,109,0,4,15138    ,412500    ,0,,6,8,0,,0,0,0,0,2016,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,-1,185,7000,29/03/2015,תל אביב -יפו,טולקובסקי,4,,0,1534780    ,1534780    ,0,92,0,4,16682    ,383695    ,0,,6,8,0,,0,0,0,0,2016,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,8,61,7111,29/03/2015,תל אביב -יפו,ספיר,20,,0,4050000    ,4050000    ,100,100,0,3,40500    ,1350000    ,0,,3,3,8,,0,0,0,0,2010,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,5,8,6885,29/03/2015,תל אביב -יפו,שטרן,14,,0,1908187    ,1908187    ,0,123,0,5,15514    ,381637    ,0,,3,10,0,,0,0,0,0,2015,,,מגורים,בעלות,דירה בבית קומות,0.5,
לא,דירת מגורים,דירה בבית קומות,רשות,1,52,6885,29/03/2015,תל אביב -יפו,עמיחי יהודה,999,,0,2963776    ,2963776    ,0,98,0,4,30243    ,740944    ,0,,1,6,18,,0,0,0,0,2015,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,9,52,6885,29/03/2015,תל אביב -יפו,עמיחי יהודה,999,,0,3279720    ,3279720    ,0,101,0,4,32472    ,819930    ,0,,3,6,18,,0,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,0,45,6620,28/03/2015,תל אביב -יפו,מיכאל )נאמן(,12,,0,6500000    ,6500000    ,154,150,0,5,43333    ,1300000    ,0,,10,13,45,,2,0,0,0,2012,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,14,488,6133,27/03/2015,תל אביב -יפו,עמק איילון,19,,,1530000    ,1530000    ,48,48,,3,31875    ,510000    ,,,2,3,25,,,,,,1965,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,0,7,7090,26/03/2015,תל אביב -יפו,וינגייט,6,,,1275000    ,1275000    ,55,55,,2,23182    ,637500    ,,,3,3,8,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,11,39,7081,26/03/2015,תל אביב -יפו,מגן אברהם,10,,,746051    ,746051    ,114,,,4,6544    ,186513    ,,,3,4,,,,,,,1960,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,6,108,7051,26/03/2015,תל אביב -יפו,אברבנאל,49,,,625002    ,625002    ,50,50,,2,12500    ,312501    ,,,8,9,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,0.5,
לא,דירת מגורים,דירה בבית קומות,רשות,33,12,7075,26/03/2015,תל אביב -יפו,פיקוס,18,,0,760000    ,760000    ,41,41,0,2,18537    ,380000    ,0,,1,4,16,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,5,47,6959,26/03/2015,תל אביב -יפו,יחזקאל,18,,0,4400001    ,4400001    ,80,0,0,3,55000    ,1466667    ,0,,3,5,0,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,243,30,7462,26/03/2015,תל אביב -יפו,שד רוטשילד,30,,0,5750000    ,5750000    ,104,0,0,3,55288    ,1916667    ,0,,24,26,70,,1,0,0,0,2010,,,מגורים,בעלות,דירה בבית קומות,1,
לא,דירת מגורים,דירה בבית קומות,רשות,45,22,6912,26/03/2015,תל אביב -יפו,טשרניחובסקי,45,,0,23692369    ,23692369    ,0,127,0,5,186554    ,4738474    ,0,,6,8,62,,0,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,1,
